transformed_feature,gain_importance
numeric__missingindicator_BURO_BURO_ENDDATE_CREDIT_GAP_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_RATE_MEAN,0.0
numeric__missingindicator_BURO_DAYS_CREDIT_UPDATE_MIN,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FURNITURE_RATE,0.0
numeric__missingindicator_INST_DAYS_ENTRY_PAYMENT_SUM,0.0
numeric__missingindicator_YEARS_BEGINEXPLUATATION_MODE,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_MEAN,0.0
numeric__missingindicator_BURO_BURO_ENDDATE_CREDIT_GAP_SUM,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_MAX,0.0
numeric__missingindicator_POS_MONTHS_BALANCE_MIN,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_COUNT_SUM,0.0
numeric__missingindicator_APARTMENTS_AVG,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_SUM,0.0
numeric__missingindicator_INST_AMT_INSTALMENT_MEAN,0.0
numeric__missingindicator_POS_STATUS_ACTIVE,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_SUM,0.0
numeric__missingindicator_BURO_DAYS_ENDDATE_FACT_MIN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_SUM,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_SUM,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_DEBT_SUM,0.0
numeric__missingindicator_POS_SK_DPD_DEF_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_MEAN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: HIGH_RATE,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_VERSION_MAX,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_MAX,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MEAN,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MIN,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_SUM,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_MEAN,0.0
numeric__missingindicator_PREV_CNT_PAYMENT_SUM,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MEAN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_MEAN,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_UNACCOMPANIED_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_NAN_RATE,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_SUM,0.0
numeric__missingindicator_BURO_ACTIVE_CLOSED_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_HIGH,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_MEAN,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MEAN,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MEAN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: LOW_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_FURNITURE_RATE,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_SUM,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MEAN,0.0
numeric__missingindicator_LIVINGAREA_AVG,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MAX,0.0
numeric__missingindicator_BURO_DAYS_CREDIT_UPDATE_SUM,0.0
numeric__missingindicator_INST_DAYS_INSTALMENT_SUM,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_MEAN,0.0
numeric__missingindicator_BURO_ACTIVE_ACTIVE,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_MIN,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_AP+ (CASH LOAN)_RATE,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.0
numeric__missingindicator_INST_INST_PAYMENT_DIFF_MIN,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MEAN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_MEAN,0.0
numeric__missingindicator_PREV_AMT_CREDIT_MAX,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_OVERDUE_MAX,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
numeric__missingindicator_POS_STATUS_ACTIVE_RATE,0.0
numeric__missingindicator_APARTMENTS_MEDI,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONNECTIVITY_RATE,0.0
numeric__missingindicator_PREV_DAYS_DECISION_SUM,0.0
numeric__missingindicator_BURO_DAYS_CREDIT_ENDDATE_MIN,0.0
numeric__missingindicator_CC_AMT_BALANCE_MAX,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_HC_RATE,0.0
numeric__missingindicator_FLOORSMAX_MEDI,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CREDIT AND CASH OFFICES_RATE,0.0
numeric__missingindicator_PREV_DAYS_TERMINATION_MEAN,0.0
numeric__missingindicator_BURO_TYPE_CONSUMER CREDIT_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_MIN,0.0
numeric__missingindicator_FLOORSMAX_MODE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_XNA_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_COUNT_MEAN,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_MIN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_MIN,0.0
numeric__missingindicator_LIVINGAPARTMENTS_MODE,0.0
numeric__missingindicator_INCOME_PER_PERSON,0.0
numeric__missingindicator_BURO_TYPE_CONSUMER CREDIT,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MAX,0.0
numeric__missingindicator_POS_STATUS_COMPLETED_RATE,0.0
numeric__missingindicator_PREV_PREV_ANNUITY_CREDIT_RATIO_MAX,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_NEW_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_X-SELL_RATE,0.0
numeric__missingindicator_LIVINGAREA_MODE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_RATE_MEAN,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MIN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_RATE_MAX,0.0
numeric__missingindicator_POS_POS_COMPLETION_RATIO_MIN,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_SUM,0.0
numeric__missingindicator_CC_STATUS_SENT PROPOSAL_RATE,0.0
numeric__missingindicator_POS_RECORD_COUNT,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MIN,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_XNA_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_FAMILY_RATE,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_FUTURE_SUM,0.0
numeric__missingindicator_NONLIVINGAREA_MEDI,0.0
numeric__missingindicator_BURO_TYPE_MORTGAGE,0.0
numeric__missingindicator_TOTALAREA_MODE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASH THROUGH THE BANK_RATE,0.0
numeric__missingindicator_PREV_AMT_CREDIT_SUM,0.0
categorical__OCCUPATION_TYPE_Private service staff,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_PHOTO / CINEMA EQUIPMENT_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MAX_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_MAX,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_MEAN,0.0
numeric__missingindicator_YEARS_BEGINEXPLUATATION_MEDI,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_XNA_RATE,0.0
numeric__missingindicator_PREV_DAYS_DECISION_MIN,0.0
numeric__missingindicator_INST_NUM_INSTALMENT_NUMBER_MEAN,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.0
numeric__missingindicator_COMMONAREA_AVG,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_RATE,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_CURRENT_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_RATE_SUM,0.0
numeric__missingindicator_BASEMENTAREA_MODE,0.0
numeric__missingindicator_PREV_SELLERPLACE_AREA_MIN,0.0
categorical__ORGANIZATION_TYPE_XNA,0.0
numeric__missingindicator_PREV_PREV_CREDIT_APPLICATION_RATIO_SUM,0.0
numeric__missingindicator_BURO_RECORD_COUNT,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_SUM,0.0
numeric__missingindicator_COMMONAREA_MODE,0.0
numeric__missingindicator_LIVINGAPARTMENTS_AVG,0.0
numeric__missingindicator_INST_INST_PAYMENT_RATIO_MAX,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_LIMIT_SUM,0.0
numeric__missingindicator_BUREAU_REQUEST_TOTAL,0.0
numeric__missingindicator_FLOORSMAX_AVG,0.0
numeric__missingindicator_APARTMENTS_MODE,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_SUM,0.0
numeric__missingindicator_INST_INST_LATE_PAYMENT_FLAG_SUM,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MEAN_MAX,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DUE_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_SUM,0.0
numeric__missingindicator_PREV_AMT_APPLICATION_MAX,0.0
numeric__missingindicator_YEARS_BEGINEXPLUATATION_AVG,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MIN_MAX,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_CANCELED_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REPEATER_RATE,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
numeric__missingindicator_BURO_TYPE_CREDIT CARD,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: HIGH_RATE,0.0
numeric__missingindicator_ELEVATORS_AVG,0.0
numeric__missingindicator_PREV_RATE_DOWN_PAYMENT_MEAN,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REFRESHED_RATE,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MEAN,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_RATE_SUM,0.0
numeric__missingindicator_NONLIVINGAPARTMENTS_MODE,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_SUM,0.0
numeric__missingindicator_BURO_ACTIVE_CLOSED,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MOBILE_RATE,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_APPROVED,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITH INTEREST_RATE,0.0
numeric__missingindicator_BURO_ACTIVE_ACTIVE_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MIN_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MEAN_MEAN,0.0
categorical__NAME_TYPE_SUITE_infrequent_sklearn,0.0
numeric__missingindicator_PREV_NFLAG_INSURED_ON_APPROVAL_MEAN,0.0
numeric__missingindicator_LANDAREA_MODE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_MEAN,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSTRUCTION_RATE,0.0
numeric__missingindicator_POS_CNT_INSTALMENT_MIN,0.0
numeric__missingindicator_PREV_DAYS_LAST_DUE_1ST_VERSION_MIN,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCO_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_RATE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MIN_SUM,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_SUM,0.0
numeric__missingindicator_INST_INST_UNDERPAYMENT_FLAG_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_C_MAX,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CARDS_RATE,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_WALK-IN,0.0
numeric__missingindicator_PREV_AMT_DOWN_PAYMENT_MIN,0.0
numeric__missingindicator_CC_CC_UTILIZATION_RATIO_SUM,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_REGIONAL / LOCAL_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CONTACT CENTER_RATE,0.0
numeric__missingindicator_LIVINGAREA_MEDI,0.0
numeric__missingindicator_PREV_PREV_DOWN_PAYMENT_APPLICATION_RATIO_MIN,0.0
numeric__missingindicator_YEARS_BUILD_MEDI,0.0
numeric__missingindicator_COMMONAREA_MEDI,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_XNA_RATE,0.0
numeric__missingindicator_BURO_AMT_ANNUITY_MEAN,0.0
numeric__missingindicator_LIVINGAPARTMENTS_MEDI,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_RATE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_0_MEAN,0.0
numeric__missingindicator_POS_SK_DPD_MEAN,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_POS_RATE,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_CHILDREN_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_BAD_STATUS_COUNT_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_MAX,0.0
numeric__missingindicator_CC_CC_PAYMENT_MIN_RATIO_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSUMER ELECTRONICS_RATE,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_REFUSED,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_STONE_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_FURNITURE,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_LIMIT_RATE,0.0
numeric__missingindicator_LANDAREA_MEDI,0.0
numeric__missingindicator_CC_STATUS_ACTIVE_RATE,0.0
numeric__missingindicator_BASEMENTAREA_AVG,0.0
numeric__missingindicator_POS_STATUS_RETURNED TO THE STORE_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_COUNTRY-WIDE,0.0
numeric__missingindicator_BURO_TYPE_CREDIT CARD_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_POS,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_XNA_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: LOW,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_DEBT_MIN,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_RATE,0.0
numeric__missingindicator_BUREAU_REQUEST_RECENT_TO_YEAR_RATIO,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_SUM,0.0
numeric__missingindicator_OBS_60_CNT_SOCIAL_CIRCLE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MEAN_SUM,0.0
numeric__missingindicator_PREV_RECORD_COUNT,0.0
numeric__missingindicator_PREV_HOUR_APPR_PROCESS_START_MIN,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_REVOLVING LOANS_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_MIDDLE_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CLOTHING AND ACCESSORIES_RATE,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_OVERDUE_SUM,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_WEDDING / GIFT / HOLIDAY,0.0
numeric__missingindicator_ENTRANCES_MODE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_XNA_RATE,0.0
categorical__NAME_HOUSING_TYPE_infrequent_sklearn,0.0
numeric__missingindicator_BURO_BURO_OVERDUE_CREDIT_RATIO_MEAN,0.0
numeric__missingindicator_BURO_TYPE_CAR LOAN_RATE,0.0
numeric__missingindicator_CC_AMT_BALANCE_MEAN,0.0
numeric__missingindicator_BURO_ACTIVE_SOLD_RATE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSUMER ELECTRONICS_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: MIDDLE_RATE,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_X_RATE_MAX,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITH INTEREST_RATE,0.0
numeric__missingindicator_CC_STATUS_ACTIVE,0.0
numeric__missingindicator_PREV_AMT_GOODS_PRICE_MAX,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_RATE,0.0
numeric__missingindicator_INST_RECORD_COUNT,0.0
numeric__missingindicator_CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_MAX,0.0
numeric__missingindicator_ENTRANCES_MEDI,0.0
numeric__missingindicator_BURO_AMT_ANNUITY_SUM,0.0
numeric__missingindicator_PREV_DAYS_FIRST_DRAWING_SUM,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_UNACCOMPANIED,0.0
numeric__missingindicator_PREV_NAME_TYPE_SUITE_NAN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS HOUSEHOLD WITH INTEREST,0.0
numeric__missingindicator_OBS_30_CNT_SOCIAL_CIRCLE,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MIN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH STREET: MIDDLE_RATE,0.0
numeric__missingindicator_DEF_60_CNT_SOCIAL_CIRCLE,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_XNA_RATE,0.0
numeric__missingindicator_BURO_AMT_ANNUITY_MAX,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITHOUT INTEREST,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_SUM,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONNECTIVITY,0.0
numeric__missingindicator_CC_STATUS_COMPLETED_RATE,0.0
numeric__missingindicator_POS_STATUS_SIGNED_RATE,0.0
numeric__missingindicator_NONLIVINGAPARTMENTS_MEDI,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_RATE,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CREDIT AND CASH OFFICES,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_MEAN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_SUM,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0
numeric__missingindicator_CC_AMT_TOTAL_RECEIVABLE_MAX,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_CONSTRUCTION MATERIALS_RATE,0.0
numeric__missingindicator_CC_SK_DPD_MEAN,0.0
numeric__missingindicator_CC_CC_DRAWING_LIMIT_RATIO_MAX,0.0
numeric__missingindicator_BURO_BURO_DEBT_CREDIT_RATIO_MIN,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_COUNTRY-WIDE_RATE,0.0
numeric__missingindicator_PREV_NAME_PORTFOLIO_CASH_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITHOUT INTEREST_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_RATE_MAX,0.0
numeric__missingindicator_BURO_AMT_CREDIT_MAX_OVERDUE_MIN,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_HC,0.0
numeric__missingindicator_POS_SK_DPD_SUM,0.0
numeric__missingindicator_NONLIVINGAPARTMENTS_AVG,0.0
numeric__missingindicator_DEF_30_CNT_SOCIAL_CIRCLE,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_AUDIO/VIDEO_RATE,0.0
numeric__missingindicator_CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_STATUS_CANCELED,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_POS_CURRENT_SUM,0.0
numeric__missingindicator_PREV_NAME_CONTRACT_TYPE_CASH LOANS_RATE,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD STREET_RATE,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CLOTHING_RATE,0.0
numeric__missingindicator_CC_AMT_BALANCE_MIN,0.0
numeric__missingindicator_CC_AMT_DRAWINGS_CURRENT_MAX,0.0
numeric__missingindicator_CNT_FAM_MEMBERS,0.0
numeric__missingindicator_YEARS_BUILD_AVG,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCOFR_RATE,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_SUM,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_MAX,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_COUNT_MAX,0.0
numeric__missingindicator_CC_MONTHS_BALANCE_MEAN,0.0
numeric__missingindicator_PREV_NAME_SELLER_INDUSTRY_CONSUMER ELECTRONICS,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH X-SELL: HIGH,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD X-SELL_RATE,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_MIDDLE,0.0
numeric__missingindicator_CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_XNA,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CASH_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_MONTHS_BALANCE_MAX_SUM,0.0
numeric__missingindicator_CC_AMT_INST_MIN_REGULARITY_MAX,0.0
numeric__missingindicator_CC_AMT_PAYMENT_CURRENT_MIN,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MOBILE,0.0
numeric__missingindicator_ELEVATORS_MEDI,0.0
numeric__missingindicator_FLOORSMIN_MODE,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0
numeric__missingindicator_PREV_NAME_CASH_LOAN_PURPOSE_REPAIRS_RATE,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0
numeric__missingindicator_PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.0
numeric__missingindicator_PREV_NAME_PRODUCT_TYPE_XNA,0.0
"numeric__missingindicator_PREV_NAME_TYPE_SUITE_SPOUSE, PARTNER",0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_LIMIT,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_RATE_SUM,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS OTHER WITH INTEREST_RATE,0.0
numeric__missingindicator_FLOORSMIN_AVG,0.0
numeric__missingindicator_POS_SK_DPD_MIN,0.0
numeric__missingindicator_PREV_NAME_PAYMENT_TYPE_CASH THROUGH THE BANK,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_COMPUTERS_RATE,0.0
numeric__missingindicator_PREV_NAME_CLIENT_TYPE_REFRESHED,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_MEDICAL SUPPLIES_RATE,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_2_MEAN,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_CHANNEL OF CORPORATE SALES,0.0
numeric__missingindicator_BURO_AMT_CREDIT_SUM_LIMIT_MIN,0.0
numeric__missingindicator_CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0
numeric__missingindicator_BURO_BAL_BB_STATUS_1_MEAN,0.0
numeric__missingindicator_BURO_AMT_ANNUITY_MIN,0.0
numeric__missingindicator_PREV_RATE_INTEREST_PRIVILEGED_SUM,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_AP+ (CASH LOAN),0.0
numeric__missingindicator_BUREAU_REQUEST_RECENT,0.0
numeric__missingindicator_BURO_TYPE_CAR LOAN,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS INDUSTRY WITH INTEREST,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_PHOTO / CINEMA EQUIPMENT,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_YEAR,0.0
numeric__missingindicator_PREV_CODE_REJECT_REASON_SCO,0.0
numeric__missingindicator_PREV_CHANNEL_TYPE_REGIONAL / LOCAL,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_POS MOBILE WITH INTEREST,0.0
numeric__missingindicator_PREV_NAME_GOODS_CATEGORY_GARDENING_RATE,0.0
numeric__missingindicator_AMT_REQ_CREDIT_BUREAU_DAY,0.0
numeric__missingindicator_PREV_PRODUCT_COMBINATION_CARD STREET,0.0
numeric__missingindicator_CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0
numeric__missingindicator_PREV_NAME_YIELD_GROUP_LOW_NORMAL,0.0
numeric__missingindicator_CC_AMT_RECIVABLE_SUM,0.0
